     1.936     0.760     1.475     3.272     2.940     2.060     2.664     3.742     2.928     2.427     0.874     2.264     5.505     5.257     0.788     0.364     0.268     0.054
     1.257     2.032     0.612     1.133     0.718    -1.194    -1.634    -2.116    -2.215    -1.245    -3.129    -5.070    -4.752    -4.198     0.712     0.364    -0.371     0.054
     2.005     1.863     1.325     0.882     1.167     0.947    -0.305    -1.108     2.238     2.129     2.986     1.480     0.680     0.277     0.615     0.364     0.058     0.054
     1.557    -0.734    -0.438     0.681    -3.983    -2.333    -1.685    -1.379    -3.270    -4.970    -5.213    -5.025    -5.230    -6.346     0.102     0.364    -0.454     0.054
     0.065     0.973    -0.393     1.043    -0.746     0.714     0.082     1.341    -1.643    -0.535     0.153    -0.169    -1.759    -1.156     0.234     0.364    -0.074     0.054
    -0.206    -1.213     0.384     1.955    -1.095    -1.245     0.250    -0.174     1.908    -0.690     0.865    -1.494    -1.368    -3.164     0.131     0.364    -0.083     0.054
     0.195     1.175     0.245     1.339     1.528     0.069     0.608     2.690     1.081     4.353     2.084     1.652     1.155     2.608     0.310     0.364     0.175     0.054
     0.540     1.785     0.716     1.572     0.699     3.732     2.084     3.114     2.318     2.964     1.711     1.261     4.282     2.716     0.563     0.364     0.216     0.054
    -1.030    -0.141    -1.144    -2.001    -0.095    -3.270    -2.590    -0.882    -2.783    -2.358    -3.247    -0.127    -2.266    -1.627    -0.574     0.364    -0.147     0.054
    -1.283    -0.526    -1.191    -1.209    -1.805    -1.202    -1.873    -2.054    -2.287    -2.332    -3.206    -5.011    -1.376    -2.867    -0.491     0.364    -0.215     0.054
    -1.381     0.671    -0.373    -0.521     4.091     3.017     1.617     1.520     0.874     2.559     0.962     2.647     3.247     5.447    -0.015     0.364     0.273     0.054
     0.144    -2.213    -1.306    -3.328    -1.233    -3.415    -2.622    -2.268    -3.257    -6.408    -4.405    -3.829    -5.073    -8.117    -0.493     0.364    -0.432     0.054
    -1.570    -0.384    -1.898    -2.534     0.132    -0.567     0.117    -3.241    -2.380    -1.252    -2.036    -0.687    -0.772    -1.506    -0.634     0.364    -0.081     0.054
    -1.540     0.668     2.128     3.322     2.443     2.645     3.981     3.235     2.809     6.610     6.695     5.021     5.416     6.807     0.365     0.364     0.494     0.054
    -1.722    -1.936    -1.039    -0.530     0.399    -2.541    -2.158    -2.006    -0.898    -0.649     0.610    -0.121    -1.414     0.986    -0.762     0.364     0.011     0.054
    -2.103    -0.596     1.768     1.109     3.002     4.329     3.149     2.993     1.828     3.726     4.389     5.035     3.921     4.374     0.175     0.364     0.377     0.054
    -0.336    -2.020    -1.149    -0.971    -1.460    -1.939    -1.154     0.037    -3.123    -3.640    -2.604    -1.877    -0.708    -1.440    -0.581     0.364    -0.132     0.054
    -0.135     0.879     0.768     0.512    -1.245    -1.168     0.696    -2.121    -0.531    -3.142    -1.409    -3.605    -2.599    -0.250     0.144     0.364    -0.186     0.054
    -2.610    -0.720    -1.380     0.056     0.702    -0.841    -2.462    -1.213     0.419    -0.145    -0.871    -0.595    -1.127    -0.843    -0.525     0.364    -0.022     0.054
    -0.901     0.285    -1.203    -0.136    -0.399    -0.404     1.640     0.263     2.358     1.763    -0.807    -1.279     1.667     0.905    -0.188     0.364     0.085     0.054
    -0.370    -0.350    -0.463    -1.725    -0.788    -3.574    -1.383    -3.379    -1.206    -2.720    -2.408    -0.772    -3.910    -5.716    -0.282     0.364    -0.265     0.054
     0.412     2.157     0.590     0.640    -0.739     3.863    -1.833     1.422     1.935     3.084     0.990    -0.848     3.555     0.426     0.359     0.364     0.104     0.054
    -1.478    -0.357     0.026     0.316     2.085     3.706     0.896    -0.007     2.025    -0.273     1.503     1.227     1.068     2.301     0.025     0.364     0.132     0.054
    -0.299     1.320     0.937     0.554    -0.574     0.047    -0.043     1.471     3.166     3.629     2.866     1.232     1.400     0.843     0.167     0.364     0.157     0.054
     0.950    -1.006    -0.902    -2.345    -2.586    -2.642    -2.837    -2.499    -3.800    -4.517    -4.768    -5.961    -4.732    -4.071    -0.366     0.364    -0.396     0.054
    -0.903    -0.926     0.895     1.256     1.688     0.607     0.151     1.660     0.963     1.218     3.609     3.606     2.756     1.669    -0.052     0.364     0.217     0.054
     0.992     0.767     1.540     4.114     3.127     1.676     4.039     2.951     5.455     2.770     4.348     6.227     6.954     7.360     0.602     0.364     0.463     0.054
     0.654     0.294    -0.745     0.236     0.933     4.036    -0.698    -1.015    -0.487    -2.581    -2.162    -0.636    -2.433    -0.079     0.307     0.364    -0.130     0.054
     0.738     1.196     0.953     1.693     3.917     1.822     4.065     5.704     3.754     3.931     6.856     5.226     8.848     6.163     0.475     0.364     0.523     0.054
     0.915    -0.810    -0.590    -2.819    -2.524    -0.285    -2.079    -3.106    -4.876    -5.240    -3.618    -3.399    -5.392    -7.399    -0.166     0.364    -0.436     0.054
    -1.031     1.309    -0.217     3.260     2.605     4.243     5.560     4.425     5.281     5.643     6.424     7.835     9.571     8.377     0.233     0.364     0.664     0.054
     1.127    -0.299     2.895    -0.120     1.148     1.818     1.794     2.195     2.621     3.358     4.251     3.606     4.699     6.024     0.215     0.364     0.351     0.054
     1.886    -1.368     0.128     1.667     2.277     2.782     1.822     2.401     3.068     1.741     3.401     5.228     5.514     3.145     0.263     0.364     0.324     0.054
     0.905     1.015    -1.581     1.844    -0.156     0.309     2.436     4.260     3.528     4.017     3.609     4.167     5.304     6.813    -0.043     0.364     0.422     0.054
     1.295    -0.193     0.295     0.765    -1.025     0.033    -0.345    -0.577     0.077    -0.130    -0.002    -0.239    -0.263    -1.222     0.167     0.364    -0.052     0.054
    -0.858    -0.341    -3.253    -0.935    -2.578    -1.762    -3.277    -3.513    -5.565    -5.674    -5.796    -7.475    -7.169    -8.397    -0.375     0.364    -0.564     0.054
    -0.201     0.036    -1.044     0.812    -2.244    -0.992     0.932    -1.383    -1.534    -3.025    -2.040    -1.577    -1.864    -2.126    -0.108     0.364    -0.164     0.054
    -0.508     0.119    -1.094     0.137     0.965     3.434     1.067     1.078    -0.912     2.051     1.063     1.392     2.744     1.229    -0.030     0.364     0.148     0.054
     1.464    -0.821     1.148    -0.055    -0.794    -0.189     0.639    -1.947     1.334    -1.755     0.298     0.898    -0.282     1.554     0.030     0.364     0.004     0.054
    -0.669    -0.754    -4.619    -2.415    -2.223    -0.310    -1.137    -2.544    -1.789    -4.191    -5.240    -3.331    -1.170    -4.563    -0.782     0.364    -0.236     0.054
    -0.431     0.455     0.363    -0.704     1.836    -0.821     1.149     1.725     0.238     0.478     1.448    -0.595     1.968     1.105     0.038     0.364     0.087     0.054
    -0.072    -0.202     0.362     0.211     0.868     0.366     0.399    -0.781     2.971     0.747     1.943     1.863     1.037     0.715     0.020     0.364     0.112     0.054
     0.597    -0.128    -0.300    -1.318    -2.926     0.972    -2.653     0.207     0.874    -0.826     1.581    -0.105     1.354    -0.155    -0.361     0.364     0.041     0.054
    -1.682    -0.088    -0.590    -0.733    -1.703    -0.624    -0.352     0.370     0.191    -0.620    -1.781     1.327    -1.619     0.082    -0.416     0.364    -0.004     0.054
     0.765    -0.530     0.810     1.948     0.772     0.464    -0.008     1.404     5.523     2.452     2.016     3.598     3.595     4.514     0.095     0.364     0.289     0.054
    -1.008     1.052    -1.647    -0.293    -0.619    -1.166    -0.024    -2.902    -0.912    -1.743    -0.171    -1.853    -2.814    -1.122    -0.229     0.364    -0.130     0.054
     0.965    -0.358     0.663    -0.338    -1.049    -1.607     0.025    -1.120    -2.349     1.424    -1.197     1.070     0.831     1.058    -0.180     0.364     0.019     0.054
    -0.494     1.156     0.772    -2.124    -2.665    -1.983    -2.351    -0.383    -2.312    -0.435    -2.846    -4.002    -4.302    -6.438     0.025     0.364    -0.319     0.054
    -0.017     0.914    -1.771     1.394     0.721     0.399    -0.227    -0.360    -1.185     0.367     0.521     0.668     0.845    -0.516     0.022     0.364     0.014     0.054
    -0.939    -0.963    -1.586    -1.538    -2.429    -0.974    -5.810     0.016    -4.531    -2.752    -4.415    -0.642    -2.096    -6.020    -0.643     0.364    -0.255     0.054
    -1.027    -0.371    -0.614     0.529    -0.372     0.524     1.426     0.507    -0.429    -0.761     0.211     0.833    -1.258     0.242    -0.099     0.364     0.010     0.054
     0.998    -1.279    -0.061     0.094    -1.421    -0.492     0.652    -0.536    -0.329     0.553    -1.200     0.202     0.962     0.012    -0.149     0.364     0.013     0.054
    -0.085     0.351    -1.827    -0.059    -0.119    -1.587    -1.672    -0.991    -3.891    -3.191    -2.175    -4.100    -2.639    -4.330    -0.073     0.364    -0.282     0.054
     1.052     1.259     0.449     1.201     1.137     0.610     2.261     0.368     1.057     0.446     1.575     1.318     2.446     1.275     0.414     0.364     0.098     0.054
     1.652     1.744     0.411     1.132     1.264     1.631     1.099     3.356     1.967     5.510     4.864     4.848     5.305     5.606     0.312     0.364     0.393     0.054
    -1.103    -2.427    -2.895    -2.472    -2.806    -3.278    -2.110    -5.334    -3.962    -3.971    -4.701    -4.574    -5.140    -5.351    -0.979     0.364    -0.363     0.054
    -1.110     0.835    -0.025     1.504     1.829     1.162     2.943     0.990     0.014     2.456     0.879     2.550     2.064     1.317     0.214     0.364     0.153     0.054
    -1.970    -0.682     0.320    -1.268    -2.808    -0.743    -0.295    -2.624    -4.768    -5.040    -5.745    -7.249    -6.302    -8.291    -0.077     0.364    -0.520     0.054
    -1.760     1.351    -0.411     1.039    -2.031     0.487    -0.647    -1.105    -2.753    -2.216    -2.418    -3.103    -4.449    -3.146     0.079     0.364    -0.260     0.054
     0.509    -0.295     0.955     2.824     1.384     3.317     2.611     3.665     5.486     6.866     5.931     7.312     7.008     8.077     0.188     0.364     0.590     0.054
     0.320     1.344     1.977     2.058     1.243     2.055     0.530     4.553     1.623     4.435     9.542     4.094     5.513     4.867     0.362     0.364     0.424     0.054
    -1.859    -1.652     0.296     0.924     0.485     2.473     3.249     1.073     1.039     1.941    -0.029     2.543     2.369    -0.282    -0.060     0.364     0.156     0.054
     0.767     0.221     0.596     1.795     2.660     2.916     2.106     4.344     2.914     5.032     6.906     4.598     6.027     6.691     0.290     0.364     0.476     0.054
     0.036    -0.096     1.871     1.913     1.413     0.205     2.171     4.505     2.451     2.716     3.851     2.478     4.031     4.012     0.318     0.364     0.294     0.054
    -0.575    -0.928    -0.621    -0.471    -2.203    -0.441    -0.931    -1.129     0.062    -0.874    -1.570     0.092    -0.811     2.619    -0.549     0.364     0.022     0.054
     0.616     1.180     1.393     1.175    -0.305     2.668     0.210     1.951     2.144     5.250     0.883     6.110     3.747     2.659     0.276     0.364     0.281     0.054
     1.514    -0.552     0.992     1.032    -0.230     0.419    -0.008     0.385     1.073     0.717    -0.529    -1.170    -0.422    -3.072     0.466     0.364    -0.091     0.054
    -0.718    -0.348    -3.136    -2.031    -2.455    -2.913    -4.378    -2.386    -6.136    -6.757    -5.309    -4.618    -5.849    -6.350    -0.677     0.364    -0.467     0.054
     2.164    -0.819    -0.496     0.565    -0.858    -0.392     0.771    -0.846     0.515    -0.311    -0.503     0.733    -0.314    -0.492     0.112     0.364    -0.027     0.054
     0.594     1.544     0.725     3.915     3.179     2.859     4.461     4.938     5.616     5.587     6.107     6.291     8.205     7.295     0.638     0.364     0.561     0.054
     0.413     0.049     1.934    -0.708    -0.519    -1.207    -2.508    -2.228    -2.276    -0.885    -2.531    -3.938    -1.774    -3.559     0.149     0.364    -0.249     0.054
     0.683    -2.474     0.227    -2.550    -2.049    -2.165    -2.266    -3.338    -3.031    -2.082    -3.694    -4.170    -3.476    -7.232    -0.329     0.364    -0.350     0.054
    -1.393    -1.560    -1.550    -3.583    -2.914    -0.725    -2.831    -4.298    -4.582    -7.121    -6.377    -6.958    -5.097    -7.708    -0.669     0.364    -0.506     0.054
    -0.800    -3.862    -0.502    -0.842    -2.545    -1.370    -2.396    -0.371    -1.231    -4.249    -2.555    -1.818    -3.386    -3.558    -0.647     0.364    -0.200     0.054
    -0.551     0.783     1.804    -0.738     2.377    -0.241     1.957     1.170     0.221     1.991     2.681     0.582     1.733     3.649     0.150     0.364     0.166     0.054
    -2.283    -0.467     0.343    -0.960    -2.690    -1.991    -2.180    -4.631    -2.138    -1.841    -4.485    -6.311    -3.689    -3.888    -0.465     0.364    -0.321     0.054
     0.564    -1.035     0.068    -1.753    -2.252    -1.519    -2.689    -3.757    -1.894    -3.006    -5.415    -5.672    -5.763    -4.655    -0.144     0.364    -0.408     0.054
    -2.013     0.409    -1.178    -2.648    -0.306    -1.932    -0.864     0.228    -1.409    -2.327    -3.410    -2.591    -3.413    -2.785    -0.389     0.364    -0.193     0.054
     0.772     0.404     2.602     0.546     1.390     2.440     1.212    -0.915     2.947     3.344     3.486     2.573     2.206     1.410     0.479     0.364     0.175     0.054
     0.862     1.914     4.691     2.389     4.420     3.375     5.868     5.808     4.897     8.445     9.394     7.524    10.713     9.362     0.928     0.364     0.712     0.054
    -0.557    -0.134    -0.809    -0.953    -1.660    -4.320    -3.101    -3.755    -4.179    -3.202    -5.379    -6.903    -5.124    -5.568    -0.308     0.364    -0.446     0.054
    -0.202    -0.028    -0.872     1.553     2.687     1.584     2.441     2.392     1.684     3.088     3.663     2.799     2.330     4.539     0.131     0.364     0.283     0.054
    -1.411    -1.831     0.746     0.490     0.446    -1.410    -0.186     0.318    -1.787    -2.059    -1.751    -1.819    -1.670    -1.604    -0.147     0.364    -0.121     0.054
    -0.400    -0.728     1.952    -1.921    -0.482     0.253    -0.586    -0.747    -2.666    -0.993    -0.953    -1.930    -2.567    -0.521    -0.062     0.364    -0.129     0.054
     0.510     1.884     0.564    -0.362    -1.217    -0.761     1.033     0.901    -0.485     0.001    -2.295    -0.495    -0.914    -1.170     0.294     0.364    -0.091     0.054
    -1.781    -1.185    -1.613    -1.457    -2.184    -1.694    -4.088    -3.925    -5.753    -6.957    -8.004    -8.024    -8.566    -8.331    -0.406     0.364    -0.637     0.054
     3.444     1.765     2.429     2.166     4.328     5.438     4.710     4.460     6.404     3.845     4.930     6.439     8.274     7.947     1.161     0.364     0.504     0.054
     1.682     2.724     3.804     4.973     2.449     4.699     5.531     4.732     5.261     8.853     7.371     9.593     8.934    10.378     1.109     0.364     0.685     0.054
     0.206    -2.598    -1.901    -0.487    -1.760    -1.963    -2.800     0.150    -0.984    -1.576    -1.822    -2.393    -3.610    -3.254    -0.475     0.364    -0.179     0.054
     0.807    -3.203    -0.989    -2.417    -3.314    -3.541    -3.787    -6.293    -4.270    -6.462    -6.257    -6.425    -6.868    -7.244    -0.646     0.364    -0.548     0.054
    -0.368    -0.656     1.689     1.756    -0.327     1.163    -0.225    -1.208     1.984     1.554     0.903    -1.510     0.341     0.449     0.195     0.364     0.023     0.054
     0.341    -0.471     0.042     2.225     1.462     0.633     0.092    -0.737    -0.659     0.902     2.337     3.530    -0.114     1.477     0.124     0.364     0.095     0.054
     0.146     0.239    -0.074     0.136    -0.059     1.123    -0.714     0.544     1.168     1.241     4.528    -0.529    -0.044    -2.461     0.164     0.364     0.026     0.054
    -0.568    -3.627     0.707     1.127    -1.117    -1.366    -0.916    -1.219    -1.698    -0.337    -0.719    -1.498    -1.117    -3.537    -0.294     0.364    -0.111     0.054
    -0.077    -0.500     0.754     4.078     2.953     3.335     4.961     3.449     3.275     3.992     3.585     6.330     7.657     5.568     0.423     0.364     0.470     0.054
    -2.457     0.377     0.360    -1.334    -1.374    -0.772    -2.496     0.162    -1.949    -2.442    -1.163    -2.809    -1.121    -3.137    -0.364     0.364    -0.151     0.054
    -2.115     0.094     0.170     1.941     0.779    -0.577     0.961    -1.293     0.226     0.935    -0.246     1.360     1.759     2.466    -0.213     0.364     0.117     0.054
     0.193     0.730    -1.078    -0.766    -3.698    -0.617    -1.973    -4.164    -4.186    -2.393    -4.169    -2.424    -4.308    -5.383    -0.202     0.364    -0.347     0.054
    -0.373     0.070    -2.483    -1.832    -0.863    -1.039    -1.332    -1.228    -0.602     0.484    -0.230    -0.895    -2.120    -0.595    -0.500     0.364    -0.045     0.054
    -0.389    -0.710     0.812     1.787     1.222    -1.113     1.188     1.108     2.491     2.176     2.196     1.632     1.246     2.334     0.076     0.364     0.168     0.054
    -0.566     2.599     1.319     1.674     3.106    -0.915     3.955     1.545     2.250     3.112     2.103     3.423     3.965     1.978     0.549     0.364     0.224     0.054
    -0.098    -0.655     0.419     1.527    -1.669    -0.214    -0.929     1.612     1.232     2.242     0.073     1.719     0.152    -0.290    -0.024     0.364     0.068     0.054
     0.217    -0.333    -1.963    -0.589     0.141    -0.131    -0.599     1.534    -0.148    -0.129    -1.544    -0.266     0.592    -1.597    -0.165     0.364    -0.018     0.054
    -1.132     0.132    -0.289     0.041    -0.408     1.894     2.374     1.227     3.184     2.869     4.393     2.518     3.209     4.936    -0.259     0.364     0.332     0.054
    -2.625     0.819    -1.238    -0.873     0.637    -0.404    -0.065     0.082     0.904    -0.385    -1.079    -0.275    -1.776    -1.097    -0.260     0.364    -0.031     0.054
    -1.559    -4.483    -0.440    -0.967    -0.674    -1.233    -0.463    -1.109    -2.954    -2.815    -1.654    -1.295    -3.853    -1.874    -0.700     0.364    -0.143     0.054
    -1.527    -2.992    -1.298     1.367    -1.668     1.461     1.409     1.527     1.978     0.625     3.277     2.140     3.953     1.888    -0.640     0.364     0.270     0.054
    -1.525    -0.733    -1.122    -1.234    -3.149    -2.733    -3.413    -0.945    -2.790    -1.642    -2.960    -3.356    -2.657    -3.284    -0.691     0.364    -0.208     0.054
     0.832     1.162     0.181    -1.761    -0.582    -3.515    -1.917    -0.216    -2.683     0.180    -0.717    -1.085    -1.500    -2.863    -0.063     0.364    -0.144     0.054
     1.297     0.858    -0.187     0.082     3.684     2.302     3.218     2.341     1.777     2.050     3.828     2.598     4.327     3.522     0.425     0.364     0.266     0.054
     0.598     1.896    -0.464    -0.288    -1.315    -0.675    -4.414    -0.568    -2.942    -2.141    -2.240    -1.561    -4.871    -4.945     0.197     0.364    -0.314     0.054
    -1.302    -0.427    -0.441    -0.096     0.511     0.457     0.085    -2.362    -0.398    -1.763    -0.154    -0.244     0.240     0.962    -0.312     0.364     0.003     0.054
     0.528    -0.406     3.354     3.290     0.427     1.397     1.896     3.443     3.370     3.238     4.160     2.964     4.899     3.213     0.543     0.364     0.296     0.054
    -1.622     2.160     1.953     0.934    -0.310     0.038     0.053    -0.494     0.600    -1.319    -0.986     2.018     0.890     0.375     0.162     0.364     0.011     0.054
     0.450    -0.616    -1.555    -1.123    -2.557    -1.516    -3.416    -1.761    -1.673    -2.289    -4.324    -4.409    -5.130    -3.922    -0.276     0.364    -0.325     0.054
    -0.079    -1.607    -0.103     1.705     2.952     2.178     3.319     0.480     1.380     2.043     2.529     1.954     1.159     2.220     0.237     0.364     0.175     0.054
    -0.397    -0.085     0.675    -0.856    -0.312    -1.708    -1.567    -3.185    -0.263    -0.877    -1.248     0.373     0.259    -3.642    -0.196     0.364    -0.101     0.054
     0.472    -0.552     1.429    -0.056     1.423    -2.111     1.890     2.327     1.066     1.115     1.817     1.886     1.119     5.594    -0.016     0.364     0.200     0.054
     1.212     0.315     1.619     2.434     1.720     3.359     7.097     7.257     6.970     6.914     8.926     9.430    10.955    10.549     0.403     0.364     0.807     0.054
    -1.712    -0.981    -4.204    -0.360    -0.507    -1.379    -5.502    -4.804    -6.397    -6.534    -5.139    -6.502    -7.906    -6.866    -0.624     0.364    -0.543     0.054
     1.126    -1.165    -0.424     2.364    -0.231     1.631     0.386     0.140     0.868     1.152     3.041    -0.036     2.954     1.601     0.069     0.364     0.137     0.054
     0.599     0.294     4.209     0.515     2.333     2.127    -1.620     0.412     0.593     1.248    -1.167    -2.491    -1.420    -0.565     0.832     0.364    -0.114     0.054
     1.556    -0.122    -0.529    -0.518     0.514    -0.283     1.523     0.357     1.370     1.737     1.903     1.543    -1.218    -0.644     0.208     0.364     0.038     0.054
     0.177    -0.004     0.434    -1.015     0.605     1.502     0.437    -1.068     0.480    -1.780     1.219     0.928    -0.610     0.786     0.024     0.364     0.009     0.054
     1.603     0.429     2.356     1.931     2.768     2.571     2.437     2.808     4.625     5.994     6.110     6.499     7.372     7.287     0.471     0.364     0.522     0.054
    -0.955    -2.000    -0.755     0.242     1.019    -0.267    -1.100     0.524     1.090     0.829    -0.804    -1.901    -0.238    -0.184    -0.255     0.364     0.006     0.054
    -0.975     1.620    -2.079     0.070    -0.257    -0.654    -2.123    -1.208    -4.572    -0.874    -1.216    -1.878    -3.272    -2.471    -0.151     0.364    -0.196     0.054
     1.022     0.836     0.425    -0.487     0.221     1.517    -0.092     1.406     1.433     0.658    -0.827    -0.616    -0.540    -0.538     0.383     0.364    -0.031     0.054
    -0.959    -0.786    -1.795    -1.083    -0.540    -0.529    -0.515    -2.136    -1.984    -1.414    -2.746    -3.816    -3.498    -1.423    -0.364     0.364    -0.189     0.054
    -0.583     0.546    -1.146     1.498     0.172     0.420     1.835     0.965     0.638     3.484     2.376     2.434     4.019     2.195    -0.128     0.364     0.243     0.054
     0.579    -1.392    -1.679    -3.258    -4.037    -2.967    -4.241    -3.938    -3.264    -5.985    -3.925    -7.212    -6.073    -7.248    -0.606     0.364    -0.493     0.054
    -0.519    -0.331    -2.637     3.272     1.986    -1.229     0.177     1.312    -0.940     1.476     0.205    -0.076     0.701    -0.102     0.001     0.364     0.042     0.054
    -0.021    -2.150    -1.634    -0.904    -0.513     0.480     2.124     1.709    -1.285     2.527     0.387     0.065     0.764    -1.408    -0.294     0.364     0.069     0.054
    -0.858    -0.269     1.352    -0.017    -0.269    -0.676    -0.731    -0.355    -0.716     0.624    -1.310    -0.036    -2.003    -1.549     0.030     0.364    -0.081     0.054
    -1.787     2.639     0.656     3.385     3.399     2.090     1.690     1.282     2.126     4.689     2.339     4.161     5.040     5.667     0.360     0.364     0.347     0.054
    -2.244    -0.239     1.453     0.201     1.436     3.219     1.938     2.421     1.736     2.964     5.814     3.910     4.217     3.300    -0.082     0.364     0.355     0.054
     2.374     1.111     0.938     1.082     1.012     3.927     1.848     3.125     1.546     4.471     5.755     2.883     3.572     4.357     0.606     0.364     0.301     0.054
     1.268    -0.483    -0.662     0.153     0.244     2.640    -1.313    -0.472    -0.266    -1.429     0.284     2.011    -1.061     0.016     0.088     0.364    -0.018     0.054
     0.046     0.213     0.218    -1.033    -1.392    -2.977     1.173    -0.311     0.291    -0.289     3.432     2.392     2.122     2.089    -0.438     0.364     0.159     0.054
    -0.540    -0.966    -2.236    -1.018    -1.217    -0.644    -1.218     0.275    -2.835    -1.855    -0.756     0.205    -2.631    -2.154    -0.475     0.364    -0.103     0.054
     1.488     1.969     2.599    -1.118     1.570     3.978     4.066     3.780     5.853     5.784     5.549     6.428     5.883     5.300     0.617     0.364     0.470     0.054
     1.466     0.575     1.291     1.291     1.835     0.713     0.695    -0.564     1.181     1.031     0.595     0.173    -2.672    -0.724     0.713     0.364    -0.073     0.054
     0.567    -0.941    -0.032    -1.084    -0.783    -0.225    -1.491    -1.619     0.192    -2.282    -3.408    -2.833    -2.773    -1.502    -0.076     0.364    -0.193     0.054
    -1.660    -1.716     0.597     1.287     1.750     1.706     2.031     1.277     3.256     1.670     3.221     2.226     3.386     5.566    -0.221     0.364     0.320     0.054
     0.101     2.124     3.871     4.177     2.784     5.219     5.985     5.387     6.943     6.754     6.585     5.245     5.964     6.808     1.232     0.364     0.511     0.054
     0.976    -1.065    -1.168     1.688    -0.700    -1.922    -0.602     1.111     2.774    -0.569     2.241     1.211    -0.326     1.910    -0.155     0.364     0.093     0.054
    -3.191    -0.378     0.941    -1.393     2.985    -0.605     1.598     2.676     4.098     3.218     4.854     4.113     5.226     6.816    -0.572     0.364     0.469     0.054
    -1.232    -0.792    -0.886     1.409     1.797     1.305    -0.315    -0.420     0.612     2.188     1.801     0.895    -0.455     0.889    -0.074     0.364     0.090     0.054
    -0.173    -0.971     1.278    -1.385    -1.579    -0.320     0.920    -2.273    -1.899    -1.814    -3.368    -4.056    -3.430    -2.929     0.022     0.364    -0.253     0.054
    -0.162    -0.429     1.170     3.135    -0.682     0.771     1.371    -1.568     0.741    -0.189     1.855     1.996     0.392     1.981     0.154     0.364     0.080     0.054
    -0.100    -0.570    -1.373    -2.600    -1.399    -3.827    -2.900    -2.879    -2.576    -3.513    -0.956    -1.417    -4.081    -4.500    -0.582     0.364    -0.249     0.054
    -0.534    -0.913    -1.074    -1.919    -1.091    -2.218    -3.233    -2.995    -1.542    -3.364    -1.934    -3.542    -4.024    -2.844    -0.511     0.364    -0.250     0.054
    -0.288    -2.001    -2.214    -2.140    -1.836    -2.625    -2.585    -2.187    -0.612    -2.066    -1.154    -2.897    -1.867    -2.719    -0.793     0.364    -0.141     0.054
     0.768     1.058     0.431     1.409     0.108    -1.576    -1.721    -0.903    -0.465    -2.180     0.311    -0.598    -2.520    -0.521     0.256     0.364    -0.130     0.054
    -1.475     0.141    -1.327    -0.891    -0.669     2.159    -0.638     1.844    -0.676    -1.127     0.419     1.043    -0.440    -0.528    -0.272     0.364     0.026     0.054
    -0.824    -2.694    -0.944    -1.285    -3.114    -3.148    -3.151    -4.051    -5.209    -4.503    -2.658    -6.870    -3.665    -5.304    -0.767     0.364    -0.374     0.054
     0.404     0.804    -0.654     0.288    -0.709     0.214    -1.469    -1.130    -1.755    -3.620    -2.610    -3.074    -5.166    -3.716     0.281     0.364    -0.316     0.054
     0.896    -1.582    -0.510    -0.751     1.181    -1.172    -1.639    -2.436    -1.811    -1.192    -3.882    -1.415    -1.135    -2.199    -0.142     0.364    -0.168     0.054
    -0.040    -3.163    -0.073     0.997    -2.331     0.451    -3.112    -0.269    -0.421    -0.460    -1.301    -0.803    -0.985    -0.314    -0.441     0.364    -0.041     0.054
    -0.850    -3.733    -1.483    -2.057    -2.557    -3.177    -2.415    -2.898    -5.248    -5.796    -5.203    -5.005    -5.772    -5.714    -0.818     0.364    -0.417     0.054
    -1.327     0.356    -0.594     0.388    -0.778    -0.630     0.748    -1.497     0.400    -0.204    -1.721    -2.909    -1.446    -1.990    -0.049     0.364    -0.115     0.054
     0.996     0.599    -0.178     1.128    -0.566    -0.530    -1.980    -1.424    -1.558    -0.359    -1.254    -2.330    -2.962    -0.765     0.197     0.364    -0.169     0.054
     2.310     0.533    -0.593     0.824    -0.433     0.391     1.534    -0.702     2.316    -0.470     2.043     1.445     0.661     2.851     0.202     0.364     0.094     0.054
    -0.290     0.684     1.021     1.487     0.591     1.308     1.334    -1.330     1.194     3.883     2.370     3.338     1.917     2.527     0.144     0.364     0.196     0.054
     0.457    -1.420     0.196    -0.841    -1.018     0.853    -0.983    -2.446    -0.753    -1.495    -1.462    -1.314    -0.779    -1.852    -0.168     0.364    -0.113     0.054
    -0.720     0.522     0.706     1.748     2.667     1.860     4.416     3.903     6.062     5.250     6.357     6.968     5.980     8.342     0.144     0.364     0.579     0.054
     0.961     0.971     0.841     2.518     1.838     1.315     2.325     2.251     4.569     2.357     4.105     6.046     5.649     6.109     0.325     0.364     0.402     0.054
    -2.040    -1.937     0.914    -0.090    -2.364    -3.098    -1.990    -2.042    -3.828    -3.122    -3.428    -4.891    -3.285    -3.203    -0.507     0.364    -0.279     0.054
     1.128    -0.671     0.040     0.896     0.000    -0.112    -1.531    -0.442     0.293    -2.184     0.582    -0.994     1.608    -0.361     0.014     0.364    -0.024     0.054
     0.235    -1.380    -0.490    -0.961    -1.412    -4.271    -1.425    -1.649    -2.567    -3.682    -2.765    -2.927    -3.386    -2.826    -0.388     0.364    -0.251     0.054
    -0.598     0.917     0.313     1.565     0.814     1.720     0.745     2.309     1.842     1.684     2.688     0.900     3.525     2.703     0.170     0.364     0.203     0.054
    -2.059     0.380     0.299    -0.110     0.547     2.022     0.401     1.399     0.866     2.152     2.017     3.544     2.505     3.895    -0.285     0.364     0.257     0.054
